2022-06-07 12:42:13,936 [TRAIN] Iteration 0 | loss 1.912047 | accuracy 20.000000
0607 12:51:45 PM [EVAL] Iteration 54 | accuracy 84.545456
2022-06-07 12:51:45,745 [EVAL] Iteration 55 | accuracy 84.732144
0607 12:51:45 PM [EVAL] Iteration 55 | accuracy 84.732144
2022-06-07 12:51:45,781 [EVAL] Iteration 56 | accuracy 84.473686
0607 12:51:45 PM [EVAL] Iteration 56 | accuracy 84.473686
2022-06-07 12:51:45,819 [EVAL] Iteration 57 | accuracy 84.568967
0607 12:51:45 PM [EVAL] Iteration 57 | accuracy 84.568967
2022-06-07 12:51:45,855 [EVAL] Iteration 58 | accuracy 84.576273
0607 12:51:45 PM [EVAL] Iteration 58 | accuracy 84.576273
2022-06-07 12:51:45,892 [EVAL] Iteration 59 | accuracy 84.500001
0607 12:51:45 PM [EVAL] Iteration 59 | accuracy 84.500001
2022-06-07 12:51:45,929 [EVAL] Iteration 60 | accuracy 84.672133
0607 12:51:45 PM [EVAL] Iteration 60 | accuracy 84.672133
2022-06-07 12:51:45,964 [EVAL] Iteration 61 | accuracy 84.596776
0607 12:51:45 PM [EVAL] Iteration 61 | accuracy 84.596776
2022-06-07 12:51:46,003 [EVAL] Iteration 62 | accuracy 84.682541
0607 12:51:46 PM [EVAL] Iteration 62 | accuracy 84.682541
2022-06-07 12:51:46,039 [EVAL] Iteration 63 | accuracy 84.765627
0607 12:51:46 PM [EVAL] Iteration 63 | accuracy 84.765627
2022-06-07 12:51:46,076 [EVAL] Iteration 64 | accuracy 84.769232
0607 12:51:46 PM [EVAL] Iteration 64 | accuracy 84.769232
2022-06-07 12:51:46,113 [EVAL] Iteration 65 | accuracy 84.772729
0607 12:51:46 PM [EVAL] Iteration 65 | accuracy 84.772729
2022-06-07 12:51:46,149 [EVAL] Iteration 66 | accuracy 84.477613
0607 12:51:46 PM [EVAL] Iteration 66 | accuracy 84.477613
2022-06-07 12:51:46,186 [EVAL] Iteration 67 | accuracy 84.632354
0607 12:51:46 PM [EVAL] Iteration 67 | accuracy 84.632354
2022-06-07 12:51:46,223 [EVAL] Iteration 68 | accuracy 84.710146
0607 12:51:46 PM [EVAL] Iteration 68 | accuracy 84.710146
2022-06-07 12:51:46,259 [EVAL] Iteration 69 | accuracy 84.928573
0607 12:51:46 PM [EVAL] Iteration 69 | accuracy 84.928573
2022-06-07 12:51:46,296 [EVAL] Iteration 70 | accuracy 85.000001
0607 12:51:46 PM [EVAL] Iteration 70 | accuracy 85.000001
2022-06-07 12:51:46,334 [EVAL] Iteration 71 | accuracy 84.930557
0607 12:51:46 PM [EVAL] Iteration 71 | accuracy 84.930557
2022-06-07 12:51:46,371 [EVAL] Iteration 72 | accuracy 84.726029
0607 12:51:46 PM [EVAL] Iteration 72 | accuracy 84.726029
2022-06-07 12:51:46,408 [EVAL] Iteration 73 | accuracy 84.594596
0607 12:51:46 PM [EVAL] Iteration 73 | accuracy 84.594596
2022-06-07 12:51:46,444 [EVAL] Iteration 74 | accuracy 84.533335
0607 12:51:46 PM [EVAL] Iteration 74 | accuracy 84.533335
2022-06-07 12:51:46,482 [EVAL] Iteration 75 | accuracy 84.539475
0607 12:51:46 PM [EVAL] Iteration 75 | accuracy 84.539475
2022-06-07 12:51:46,519 [EVAL] Iteration 76 | accuracy 84.415586
0607 12:51:46 PM [EVAL] Iteration 76 | accuracy 84.415586
2022-06-07 12:51:46,555 [EVAL] Iteration 77 | accuracy 84.423078
0607 12:51:46 PM [EVAL] Iteration 77 | accuracy 84.423078
2022-06-07 12:51:46,594 [EVAL] Iteration 78 | accuracy 84.430381
0607 12:51:46 PM [EVAL] Iteration 78 | accuracy 84.430381
2022-06-07 12:51:46,631 [EVAL] Iteration 79 | accuracy 84.437501
0607 12:51:46 PM [EVAL] Iteration 79 | accuracy 84.437501
2022-06-07 12:51:46,667 [EVAL] Iteration 80 | accuracy 84.320989
0607 12:51:46 PM [EVAL] Iteration 80 | accuracy 84.320989
2022-06-07 12:51:46,705 [EVAL] Iteration 81 | accuracy 84.451221
0607 12:51:46 PM [EVAL] Iteration 81 | accuracy 84.451221
2022-06-07 12:51:46,745 [EVAL] Iteration 82 | accuracy 84.457833
0607 12:51:46 PM [EVAL] Iteration 82 | accuracy 84.457833
2022-06-07 12:51:46,787 [EVAL] Iteration 83 | accuracy 84.583335
0607 12:51:46 PM [EVAL] Iteration 83 | accuracy 84.583335
2022-06-07 12:51:46,828 [EVAL] Iteration 84 | accuracy 84.411766
0607 12:51:46 PM [EVAL] Iteration 84 | accuracy 84.411766
2022-06-07 12:51:46,867 [EVAL] Iteration 85 | accuracy 84.476746
0607 12:51:46 PM [EVAL] Iteration 85 | accuracy 84.476746
2022-06-07 12:51:46,906 [EVAL] Iteration 86 | accuracy 84.367818
0607 12:51:46 PM [EVAL] Iteration 86 | accuracy 84.367818
2022-06-07 12:51:46,950 [EVAL] Iteration 87 | accuracy 84.431820
0607 12:51:46 PM [EVAL] Iteration 87 | accuracy 84.431820
2022-06-07 12:51:46,996 [EVAL] Iteration 88 | accuracy 84.382024
0607 12:51:46 PM [EVAL] Iteration 88 | accuracy 84.382024
2022-06-07 12:51:47,042 [EVAL] Iteration 89 | accuracy 84.388890
0607 12:51:47 PM [EVAL] Iteration 89 | accuracy 84.388890
2022-06-07 12:51:47,087 [EVAL] Iteration 90 | accuracy 84.175826
0607 12:51:47 PM [EVAL] Iteration 90 | accuracy 84.175826
2022-06-07 12:51:47,134 [EVAL] Iteration 91 | accuracy 84.239132
0607 12:51:47 PM [EVAL] Iteration 91 | accuracy 84.239132
2022-06-07 12:51:47,178 [EVAL] Iteration 92 | accuracy 84.354840
0607 12:51:47 PM [EVAL] Iteration 92 | accuracy 84.354840
2022-06-07 12:51:47,219 [EVAL] Iteration 93 | accuracy 84.361704
0607 12:51:47 PM [EVAL] Iteration 93 | accuracy 84.361704
2022-06-07 12:51:47,260 [EVAL] Iteration 94 | accuracy 84.368422
0607 12:51:47 PM [EVAL] Iteration 94 | accuracy 84.368422
2022-06-07 12:51:47,300 [EVAL] Iteration 95 | accuracy 84.270835
0607 12:51:47 PM [EVAL] Iteration 95 | accuracy 84.270835
2022-06-07 12:51:47,341 [EVAL] Iteration 96 | accuracy 84.226806
0607 12:51:47 PM [EVAL] Iteration 96 | accuracy 84.226806
2022-06-07 12:51:47,381 [EVAL] Iteration 97 | accuracy 84.183675
0607 12:51:47 PM [EVAL] Iteration 97 | accuracy 84.183675
2022-06-07 12:51:47,422 [EVAL] Iteration 98 | accuracy 84.242426
0607 12:51:47 PM [EVAL] Iteration 98 | accuracy 84.242426
2022-06-07 12:51:47,463 [EVAL] Iteration 99 | accuracy 84.300002
0607 12:51:47 PM [EVAL] Iteration 99 | accuracy 84.300002
2022-06-07 12:51:47,504 [EVAL] Iteration 100 | accuracy 84.257427
0607 12:51:47 PM [EVAL] Iteration 100 | accuracy 84.257427
2022-06-07 12:51:47,544 [EVAL] Iteration 101 | accuracy 84.362747
0607 12:51:47 PM [EVAL] Iteration 101 | accuracy 84.362747
2022-06-07 12:51:47,585 [EVAL] Iteration 102 | accuracy 84.417477
0607 12:51:47 PM [EVAL] Iteration 102 | accuracy 84.417477
2022-06-07 12:51:47,626 [EVAL] Iteration 103 | accuracy 84.519232
0607 12:51:47 PM [EVAL] Iteration 103 | accuracy 84.519232
2022-06-07 12:51:47,666 [EVAL] Iteration 104 | accuracy 84.571430
0607 12:51:47 PM [EVAL] Iteration 104 | accuracy 84.571430
2022-06-07 12:51:47,707 [EVAL] Iteration 105 | accuracy 84.433964
0607 12:51:47 PM [EVAL] Iteration 105 | accuracy 84.433964
2022-06-07 12:51:47,748 [EVAL] Iteration 106 | accuracy 84.485983
0607 12:51:47 PM [EVAL] Iteration 106 | accuracy 84.485983
2022-06-07 12:51:47,788 [EVAL] Iteration 107 | accuracy 84.444446
0607 12:51:47 PM [EVAL] Iteration 107 | accuracy 84.444446
2022-06-07 12:51:47,830 [EVAL] Iteration 108 | accuracy 84.541286
0607 12:51:47 PM [EVAL] Iteration 108 | accuracy 84.541286
2022-06-07 12:51:47,866 [EVAL] Iteration 109 | accuracy 84.363638
0607 12:51:47 PM [EVAL] Iteration 109 | accuracy 84.363638
2022-06-07 12:51:47,904 [EVAL] Iteration 110 | accuracy 84.414416
0607 12:51:47 PM [EVAL] Iteration 110 | accuracy 84.414416
2022-06-07 12:51:47,941 [EVAL] Iteration 111 | accuracy 84.419644
0607 12:51:47 PM [EVAL] Iteration 111 | accuracy 84.419644
2022-06-07 12:51:47,978 [EVAL] Iteration 112 | accuracy 84.469028
0607 12:51:47 PM [EVAL] Iteration 112 | accuracy 84.469028
2022-06-07 12:51:48,015 [EVAL] Iteration 113 | accuracy 84.429826
0607 12:51:48 PM [EVAL] Iteration 113 | accuracy 84.429826
2022-06-07 12:51:48,051 [EVAL] Iteration 114 | accuracy 84.347828
0607 12:51:48 PM [EVAL] Iteration 114 | accuracy 84.347828
2022-06-07 12:51:48,088 [EVAL] Iteration 115 | accuracy 84.310346
0607 12:51:48 PM [EVAL] Iteration 115 | accuracy 84.310346
2022-06-07 12:51:48,125 [EVAL] Iteration 116 | accuracy 84.188036
0607 12:51:48 PM [EVAL] Iteration 116 | accuracy 84.188036
2022-06-07 12:51:48,161 [EVAL] Iteration 117 | accuracy 84.110171
0607 12:51:48 PM [EVAL] Iteration 117 | accuracy 84.110171
2022-06-07 12:51:48,197 [EVAL] Iteration 118 | accuracy 84.201682
0607 12:51:48 PM [EVAL] Iteration 118 | accuracy 84.201682
2022-06-07 12:51:48,235 [EVAL] Iteration 119 | accuracy 84.250002
0607 12:51:48 PM [EVAL] Iteration 119 | accuracy 84.250002
2022-06-07 12:51:48,270 [EVAL] Iteration 120 | accuracy 84.214878
0607 12:51:48 PM [EVAL] Iteration 120 | accuracy 84.214878
2022-06-07 12:51:48,307 [EVAL] Iteration 121 | accuracy 84.221313
0607 12:51:48 PM [EVAL] Iteration 121 | accuracy 84.221313
2022-06-07 12:51:48,344 [EVAL] Iteration 122 | accuracy 84.349595
0607 12:51:48 PM [EVAL] Iteration 122 | accuracy 84.349595
2022-06-07 12:51:48,382 [EVAL] Iteration 123 | accuracy 84.314518
0607 12:51:48 PM [EVAL] Iteration 123 | accuracy 84.314518
2022-06-07 12:51:48,421 [EVAL] Iteration 124 | accuracy 84.320002
0607 12:51:48 PM [EVAL] Iteration 124 | accuracy 84.320002
2022-06-07 12:51:48,457 [EVAL] Iteration 125 | accuracy 84.285716
0607 12:51:48 PM [EVAL] Iteration 125 | accuracy 84.285716
2022-06-07 12:51:48,494 [EVAL] Iteration 126 | accuracy 84.330710
0607 12:51:48 PM [EVAL] Iteration 126 | accuracy 84.330710
2022-06-07 12:51:48,530 [EVAL] Iteration 127 | accuracy 84.335939
0607 12:51:48 PM [EVAL] Iteration 127 | accuracy 84.335939
2022-06-07 12:51:48,566 [EVAL] Iteration 128 | accuracy 84.379847
0607 12:51:48 PM [EVAL] Iteration 128 | accuracy 84.379847
2022-06-07 12:51:48,602 [EVAL] Iteration 129 | accuracy 84.461540
0607 12:51:48 PM [EVAL] Iteration 129 | accuracy 84.461540
2022-06-07 12:51:48,638 [EVAL] Iteration 130 | accuracy 84.541986
0607 12:51:48 PM [EVAL] Iteration 130 | accuracy 84.541986
2022-06-07 12:51:48,676 [EVAL] Iteration 131 | accuracy 84.621214
0607 12:51:48 PM [EVAL] Iteration 131 | accuracy 84.621214
2022-06-07 12:51:48,713 [EVAL] Iteration 132 | accuracy 84.699250
0607 12:51:48 PM [EVAL] Iteration 132 | accuracy 84.699250
2022-06-07 12:51:48,751 [EVAL] Iteration 133 | accuracy 84.626867
0607 12:51:48 PM [EVAL] Iteration 133 | accuracy 84.626867
2022-06-07 12:51:48,787 [EVAL] Iteration 134 | accuracy 84.629631
0607 12:51:48 PM [EVAL] Iteration 134 | accuracy 84.629631
2022-06-07 12:51:48,825 [EVAL] Iteration 135 | accuracy 84.632355
0607 12:51:48 PM [EVAL] Iteration 135 | accuracy 84.632355
2022-06-07 12:51:48,866 [EVAL] Iteration 136 | accuracy 84.671535
0607 12:51:48 PM [EVAL] Iteration 136 | accuracy 84.671535
2022-06-07 12:51:48,906 [EVAL] Iteration 137 | accuracy 84.637683
0607 12:51:48 PM [EVAL] Iteration 137 | accuracy 84.637683
2022-06-07 12:51:48,947 [EVAL] Iteration 138 | accuracy 84.676261
0607 12:51:48 PM [EVAL] Iteration 138 | accuracy 84.676261
2022-06-07 12:51:48,988 [EVAL] Iteration 139 | accuracy 84.678573
0607 12:51:48 PM [EVAL] Iteration 139 | accuracy 84.678573
2022-06-07 12:51:49,028 [EVAL] Iteration 140 | accuracy 84.645392
0607 12:51:49 PM [EVAL] Iteration 140 | accuracy 84.645392
2022-06-07 12:51:49,067 [EVAL] Iteration 141 | accuracy 84.683100
0607 12:51:49 PM [EVAL] Iteration 141 | accuracy 84.683100
2022-06-07 12:51:49,107 [EVAL] Iteration 142 | accuracy 84.650351
0607 12:51:49 PM [EVAL] Iteration 142 | accuracy 84.650351
2022-06-07 12:51:49,147 [EVAL] Iteration 143 | accuracy 84.652779
0607 12:51:49 PM [EVAL] Iteration 143 | accuracy 84.652779
2022-06-07 12:51:49,188 [EVAL] Iteration 144 | accuracy 84.689657
0607 12:51:49 PM [EVAL] Iteration 144 | accuracy 84.689657
2022-06-07 12:51:49,227 [EVAL] Iteration 145 | accuracy 84.726029
0607 12:51:49 PM [EVAL] Iteration 145 | accuracy 84.726029
2022-06-07 12:51:49,266 [EVAL] Iteration 146 | accuracy 84.761906
0607 12:51:49 PM [EVAL] Iteration 146 | accuracy 84.761906
2022-06-07 12:51:49,304 [EVAL] Iteration 147 | accuracy 84.729731
0607 12:51:49 PM [EVAL] Iteration 147 | accuracy 84.729731
2022-06-07 12:51:49,345 [EVAL] Iteration 148 | accuracy 84.765102
0607 12:51:49 PM [EVAL] Iteration 148 | accuracy 84.765102
2022-06-07 12:51:49,384 [EVAL] Iteration 149 | accuracy 84.733335
0607 12:51:49 PM [EVAL] Iteration 149 | accuracy 84.733335
2022-06-07 12:51:49,424 [EVAL] Iteration 150 | accuracy 84.735101
0607 12:51:49 PM [EVAL] Iteration 150 | accuracy 84.735101
2022-06-07 12:51:49,465 [EVAL] Iteration 151 | accuracy 84.671054
0607 12:51:49 PM [EVAL] Iteration 151 | accuracy 84.671054
2022-06-07 12:51:49,505 [EVAL] Iteration 152 | accuracy 84.705884
0607 12:51:49 PM [EVAL] Iteration 152 | accuracy 84.705884
2022-06-07 12:51:49,545 [EVAL] Iteration 153 | accuracy 84.740261
0607 12:51:49 PM [EVAL] Iteration 153 | accuracy 84.740261
2022-06-07 12:51:49,586 [EVAL] Iteration 154 | accuracy 84.741937
0607 12:51:49 PM [EVAL] Iteration 154 | accuracy 84.741937
2022-06-07 12:51:49,628 [EVAL] Iteration 155 | accuracy 84.743591
0607 12:51:49 PM [EVAL] Iteration 155 | accuracy 84.743591
2022-06-07 12:51:49,667 [EVAL] Iteration 156 | accuracy 84.713377
0607 12:51:49 PM [EVAL] Iteration 156 | accuracy 84.713377
2022-06-07 12:51:49,707 [EVAL] Iteration 157 | accuracy 84.746837
0607 12:51:49 PM [EVAL] Iteration 157 | accuracy 84.746837
2022-06-07 12:51:49,746 [EVAL] Iteration 158 | accuracy 84.748429
0607 12:51:49 PM [EVAL] Iteration 158 | accuracy 84.748429
2022-06-07 12:51:49,785 [EVAL] Iteration 159 | accuracy 84.718752
0607 12:51:49 PM [EVAL] Iteration 159 | accuracy 84.718752
2022-06-07 12:51:49,824 [EVAL] Iteration 160 | accuracy 84.689443
0607 12:51:49 PM [EVAL] Iteration 160 | accuracy 84.689443
2022-06-07 12:51:49,863 [EVAL] Iteration 161 | accuracy 84.660496
0607 12:51:49 PM [EVAL] Iteration 161 | accuracy 84.660496
2022-06-07 12:51:49,902 [EVAL] Iteration 162 | accuracy 84.570554
0607 12:51:49 PM [EVAL] Iteration 162 | accuracy 84.570554
2022-06-07 12:51:49,942 [EVAL] Iteration 163 | accuracy 84.634148
0607 12:51:49 PM [EVAL] Iteration 163 | accuracy 84.634148
2022-06-07 12:51:49,981 [EVAL] Iteration 164 | accuracy 84.484850
0607 12:51:49 PM [EVAL] Iteration 164 | accuracy 84.484850
2022-06-07 12:51:50,020 [EVAL] Iteration 165 | accuracy 84.487954
0607 12:51:50 PM [EVAL] Iteration 165 | accuracy 84.487954
2022-06-07 12:51:50,059 [EVAL] Iteration 166 | accuracy 84.520960
0607 12:51:50 PM [EVAL] Iteration 166 | accuracy 84.520960
2022-06-07 12:51:50,099 [EVAL] Iteration 167 | accuracy 84.434526
0607 12:51:50 PM [EVAL] Iteration 167 | accuracy 84.434526
2022-06-07 12:51:50,138 [EVAL] Iteration 168 | accuracy 84.467457
0607 12:51:50 PM [EVAL] Iteration 168 | accuracy 84.467457
2022-06-07 12:51:50,177 [EVAL] Iteration 169 | accuracy 84.529413
0607 12:51:50 PM [EVAL] Iteration 169 | accuracy 84.529413
2022-06-07 12:51:50,217 [EVAL] Iteration 170 | accuracy 84.590645
0607 12:51:50 PM [EVAL] Iteration 170 | accuracy 84.590645
2022-06-07 12:51:50,257 [EVAL] Iteration 171 | accuracy 84.622095
0607 12:51:50 PM [EVAL] Iteration 171 | accuracy 84.622095
2022-06-07 12:51:50,299 [EVAL] Iteration 172 | accuracy 84.595377
0607 12:51:50 PM [EVAL] Iteration 172 | accuracy 84.595377
2022-06-07 12:51:50,340 [EVAL] Iteration 173 | accuracy 84.655174
0607 12:51:50 PM [EVAL] Iteration 173 | accuracy 84.655174
2022-06-07 12:51:50,379 [EVAL] Iteration 174 | accuracy 84.600002
0607 12:51:50 PM [EVAL] Iteration 174 | accuracy 84.600002
2022-06-07 12:51:50,418 [EVAL] Iteration 175 | accuracy 84.545456
0607 12:51:50 PM [EVAL] Iteration 175 | accuracy 84.545456
2022-06-07 12:51:50,457 [EVAL] Iteration 176 | accuracy 84.548024
0607 12:51:50 PM [EVAL] Iteration 176 | accuracy 84.548024
2022-06-07 12:51:50,496 [EVAL] Iteration 177 | accuracy 84.522474
0607 12:51:50 PM [EVAL] Iteration 177 | accuracy 84.522474
2022-06-07 12:51:50,535 [EVAL] Iteration 178 | accuracy 84.525141
0607 12:51:50 PM [EVAL] Iteration 178 | accuracy 84.525141
2022-06-07 12:51:50,574 [EVAL] Iteration 179 | accuracy 84.555557
0607 12:51:50 PM [EVAL] Iteration 179 | accuracy 84.555557
2022-06-07 12:51:50,613 [EVAL] Iteration 180 | accuracy 84.585637
0607 12:51:50 PM [EVAL] Iteration 180 | accuracy 84.585637
2022-06-07 12:51:50,651 [EVAL] Iteration 181 | accuracy 84.615386
0607 12:51:50 PM [EVAL] Iteration 181 | accuracy 84.615386
2022-06-07 12:51:50,690 [EVAL] Iteration 182 | accuracy 84.617488
0607 12:51:50 PM [EVAL] Iteration 182 | accuracy 84.617488
2022-06-07 12:51:50,729 [EVAL] Iteration 183 | accuracy 84.538045
0607 12:51:50 PM [EVAL] Iteration 183 | accuracy 84.538045
2022-06-07 12:51:50,768 [EVAL] Iteration 184 | accuracy 84.540542
0607 12:51:50 PM [EVAL] Iteration 184 | accuracy 84.540542
2022-06-07 12:51:50,807 [EVAL] Iteration 185 | accuracy 84.489249
0607 12:51:50 PM [EVAL] Iteration 185 | accuracy 84.489249
2022-06-07 12:51:50,844 [EVAL] Iteration 186 | accuracy 84.518718
0607 12:51:50 PM [EVAL] Iteration 186 | accuracy 84.518718
2022-06-07 12:51:50,880 [EVAL] Iteration 187 | accuracy 84.547874
0607 12:51:50 PM [EVAL] Iteration 187 | accuracy 84.547874
2022-06-07 12:51:50,917 [EVAL] Iteration 188 | accuracy 84.470901
0607 12:51:50 PM [EVAL] Iteration 188 | accuracy 84.470901
2022-06-07 12:51:50,952 [EVAL] Iteration 189 | accuracy 84.500002
0607 12:51:50 PM [EVAL] Iteration 189 | accuracy 84.500002
2022-06-07 12:51:50,989 [EVAL] Iteration 190 | accuracy 84.424085
0607 12:51:50 PM [EVAL] Iteration 190 | accuracy 84.424085
2022-06-07 12:51:51,025 [EVAL] Iteration 191 | accuracy 84.375002
0607 12:51:51 PM [EVAL] Iteration 191 | accuracy 84.375002
2022-06-07 12:51:51,061 [EVAL] Iteration 192 | accuracy 84.274613
0607 12:51:51 PM [EVAL] Iteration 192 | accuracy 84.274613
2022-06-07 12:51:51,098 [EVAL] Iteration 193 | accuracy 84.226806
0607 12:51:51 PM [EVAL] Iteration 193 | accuracy 84.226806
2022-06-07 12:51:51,136 [EVAL] Iteration 194 | accuracy 84.205130
0607 12:51:51 PM [EVAL] Iteration 194 | accuracy 84.205130
2022-06-07 12:51:51,181 [EVAL] Iteration 195 | accuracy 84.158165
0607 12:51:51 PM [EVAL] Iteration 195 | accuracy 84.158165
2022-06-07 12:51:51,253 [EVAL] Iteration 196 | accuracy 84.111677
0607 12:51:51 PM [EVAL] Iteration 196 | accuracy 84.111677
2022-06-07 12:51:51,297 [EVAL] Iteration 197 | accuracy 84.065658
0607 12:51:51 PM [EVAL] Iteration 197 | accuracy 84.065658
2022-06-07 12:51:51,338 [EVAL] Iteration 198 | accuracy 83.994977
0607 12:51:51 PM [EVAL] Iteration 198 | accuracy 83.994977
2022-06-07 12:51:51,379 [EVAL] Iteration 199 | accuracy 84.000002
0607 12:51:51 PM [EVAL] Iteration 199 | accuracy 84.000002
2022-06-07 12:51:51,419 [EVAL] Iteration 200 | accuracy 84.004977
0607 12:51:51 PM [EVAL] Iteration 200 | accuracy 84.004977
2022-06-07 12:51:51,458 [EVAL] Iteration 201 | accuracy 84.034655
0607 12:51:51 PM [EVAL] Iteration 201 | accuracy 84.034655
2022-06-07 12:51:51,497 [EVAL] Iteration 202 | accuracy 84.014780
0607 12:51:51 PM [EVAL] Iteration 202 | accuracy 84.014780
2022-06-07 12:51:51,536 [EVAL] Iteration 203 | accuracy 83.921570
0607 12:51:51 PM [EVAL] Iteration 203 | accuracy 83.921570
2022-06-07 12:51:51,575 [EVAL] Iteration 204 | accuracy 83.951221
0607 12:51:51 PM [EVAL] Iteration 204 | accuracy 83.951221
2022-06-07 12:51:51,614 [EVAL] Iteration 205 | accuracy 83.907769
0607 12:51:51 PM [EVAL] Iteration 205 | accuracy 83.907769
2022-06-07 12:51:51,653 [EVAL] Iteration 206 | accuracy 83.961354
0607 12:51:51 PM [EVAL] Iteration 206 | accuracy 83.961354
2022-06-07 12:51:51,693 [EVAL] Iteration 207 | accuracy 83.990386
0607 12:51:51 PM [EVAL] Iteration 207 | accuracy 83.990386
2022-06-07 12:51:51,733 [EVAL] Iteration 208 | accuracy 83.995217
0607 12:51:51 PM [EVAL] Iteration 208 | accuracy 83.995217
2022-06-07 12:51:51,772 [EVAL] Iteration 209 | accuracy 84.047621
0607 12:51:51 PM [EVAL] Iteration 209 | accuracy 84.047621
2022-06-07 12:51:51,812 [EVAL] Iteration 210 | accuracy 84.075831
0607 12:51:51 PM [EVAL] Iteration 210 | accuracy 84.075831
2022-06-07 12:51:51,851 [EVAL] Iteration 211 | accuracy 84.080190
0607 12:51:51 PM [EVAL] Iteration 211 | accuracy 84.080190
2022-06-07 12:51:51,891 [EVAL] Iteration 212 | accuracy 84.084509
0607 12:51:51 PM [EVAL] Iteration 212 | accuracy 84.084509
2022-06-07 12:51:51,931 [EVAL] Iteration 213 | accuracy 84.018693
0607 12:51:51 PM [EVAL] Iteration 213 | accuracy 84.018693
2022-06-07 12:51:51,970 [EVAL] Iteration 214 | accuracy 84.046513
0607 12:51:51 PM [EVAL] Iteration 214 | accuracy 84.046513
2022-06-07 12:51:52,011 [EVAL] Iteration 215 | accuracy 83.958335
0607 12:51:52 PM [EVAL] Iteration 215 | accuracy 83.958335
2022-06-07 12:51:52,051 [EVAL] Iteration 216 | accuracy 83.963135
0607 12:51:52 PM [EVAL] Iteration 216 | accuracy 83.963135
2022-06-07 12:51:52,090 [EVAL] Iteration 217 | accuracy 84.013763
0607 12:51:52 PM [EVAL] Iteration 217 | accuracy 84.013763
2022-06-07 12:51:52,129 [EVAL] Iteration 218 | accuracy 84.041098
0607 12:51:52 PM [EVAL] Iteration 218 | accuracy 84.041098
2022-06-07 12:51:52,168 [EVAL] Iteration 219 | accuracy 84.045456
0607 12:51:52 PM [EVAL] Iteration 219 | accuracy 84.045456
2022-06-07 12:51:52,207 [EVAL] Iteration 220 | accuracy 84.027151
0607 12:51:52 PM [EVAL] Iteration 220 | accuracy 84.027151
2022-06-07 12:51:52,246 [EVAL] Iteration 221 | accuracy 84.076578
0607 12:51:52 PM [EVAL] Iteration 221 | accuracy 84.076578
2022-06-07 12:51:52,285 [EVAL] Iteration 222 | accuracy 83.991033
0607 12:51:52 PM [EVAL] Iteration 222 | accuracy 83.991033
2022-06-07 12:51:52,324 [EVAL] Iteration 223 | accuracy 84.040180
0607 12:51:52 PM [EVAL] Iteration 223 | accuracy 84.040180
2022-06-07 12:51:52,363 [EVAL] Iteration 224 | accuracy 84.088891
0607 12:51:52 PM [EVAL] Iteration 224 | accuracy 84.088891
2022-06-07 12:51:52,403 [EVAL] Iteration 225 | accuracy 84.026550
0607 12:51:52 PM [EVAL] Iteration 225 | accuracy 84.026550
2022-06-07 12:51:52,443 [EVAL] Iteration 226 | accuracy 84.052865
0607 12:51:52 PM [EVAL] Iteration 226 | accuracy 84.052865
2022-06-07 12:51:52,482 [EVAL] Iteration 227 | accuracy 84.100879
0607 12:51:52 PM [EVAL] Iteration 227 | accuracy 84.100879
2022-06-07 12:51:52,522 [EVAL] Iteration 228 | accuracy 84.061137
0607 12:51:52 PM [EVAL] Iteration 228 | accuracy 84.061137
2022-06-07 12:51:52,561 [EVAL] Iteration 229 | accuracy 84.086958
0607 12:51:52 PM [EVAL] Iteration 229 | accuracy 84.086958
2022-06-07 12:51:52,601 [EVAL] Iteration 230 | accuracy 84.069266
0607 12:51:52 PM [EVAL] Iteration 230 | accuracy 84.069266
2022-06-07 12:51:52,641 [EVAL] Iteration 231 | accuracy 84.030174
0607 12:51:52 PM [EVAL] Iteration 231 | accuracy 84.030174
2022-06-07 12:51:52,680 [EVAL] Iteration 232 | accuracy 84.077255
0607 12:51:52 PM [EVAL] Iteration 232 | accuracy 84.077255
2022-06-07 12:51:52,720 [EVAL] Iteration 233 | accuracy 84.038463
0607 12:51:52 PM [EVAL] Iteration 233 | accuracy 84.038463
2022-06-07 12:51:52,759 [EVAL] Iteration 234 | accuracy 84.063832
0607 12:51:52 PM [EVAL] Iteration 234 | accuracy 84.063832
2022-06-07 12:51:52,799 [EVAL] Iteration 235 | accuracy 84.067798
0607 12:51:52 PM [EVAL] Iteration 235 | accuracy 84.067798
2022-06-07 12:51:52,838 [EVAL] Iteration 236 | accuracy 84.092829
0607 12:51:52 PM [EVAL] Iteration 236 | accuracy 84.092829
2022-06-07 12:51:52,878 [EVAL] Iteration 237 | accuracy 84.138657
0607 12:51:52 PM [EVAL] Iteration 237 | accuracy 84.138657
2022-06-07 12:51:52,919 [EVAL] Iteration 238 | accuracy 84.100420
0607 12:51:52 PM [EVAL] Iteration 238 | accuracy 84.100420
2022-06-07 12:51:52,958 [EVAL] Iteration 239 | accuracy 84.145835
0607 12:51:52 PM [EVAL] Iteration 239 | accuracy 84.145835
2022-06-07 12:51:52,998 [EVAL] Iteration 240 | accuracy 84.190873
0607 12:51:52 PM [EVAL] Iteration 240 | accuracy 84.190873
2022-06-07 12:51:53,039 [EVAL] Iteration 241 | accuracy 84.214878
0607 12:51:53 PM [EVAL] Iteration 241 | accuracy 84.214878
2022-06-07 12:51:53,079 [EVAL] Iteration 242 | accuracy 84.156380
0607 12:51:53 PM [EVAL] Iteration 242 | accuracy 84.156380
