Namespace(K=1, N=5, active_random=0, batch_size=100, batch_size_test=10, cuda=True, dataset='miniImagenet', dataset_root='pretrain', dec_lr=10000, decay_interval=10000, exp_name='minimagenet_N5_S1', iterations=40000, log_interval=20, lr=0.005, metric_network='gnn_iclr_nl', mode='train', momentum=0.5, save_interval=10000, seed=1, test_N_shots=1, test_N_way=5, test_interval=2000, test_samples=10000, train_N_shots=1, train_N_way=5, unlabeled_extra=0)
Batch size: 100
Initiallize new Network Weights for enc_nn
Initiallize new Network Weights for metric_nn
EmbeddingImagenet(
  (conv1): Conv2D(3, 64, kernel_size=[3, 3], padding=1, data_format=NCHW)
  (bn1): BatchNorm2D(num_features=64, momentum=0.9, epsilon=1e-05)
  (conv2): Conv2D(64, 96, kernel_size=[3, 3], data_format=NCHW)
  (bn2): BatchNorm2D(num_features=96, momentum=0.9, epsilon=1e-05)
  (conv3): Conv2D(96, 128, kernel_size=[3, 3], padding=1, data_format=NCHW)
  (bn3): BatchNorm2D(num_features=128, momentum=0.9, epsilon=1e-05)
  (drop_3): Dropout2D(p=0.4, data_format=NCHW)
  (conv4): Conv2D(128, 256, kernel_size=[3, 3], padding=1, data_format=NCHW)
  (bn4): BatchNorm2D(num_features=256, momentum=0.9, epsilon=1e-05)
  (drop_4): Dropout2D(p=0.5, data_format=NCHW)
  (fc1): Linear(in_features=6400, out_features=128, dtype=float32)
  (bn_fc): BatchNorm1D(num_features=128, momentum=0.9, epsilon=1e-05, data_format=NCL)
)
MetricNN(
  (gnn_obj): GNN_nl(
    (layers): LayerDict(
      (layer_w0): Wcompute(
        (conv2d_1): Conv2D(133, 192, kernel_size=[1, 1], data_format=NCHW)
        (bn_1): BatchNorm2D(num_features=192, momentum=0.9, epsilon=1e-05)
        (conv2d_2): Conv2D(192, 192, kernel_size=[1, 1], data_format=NCHW)
        (bn_2): BatchNorm2D(num_features=192, momentum=0.9, epsilon=1e-05)
        (conv2d_3): Conv2D(192, 96, kernel_size=[1, 1], data_format=NCHW)
        (bn_3): BatchNorm2D(num_features=96, momentum=0.9, epsilon=1e-05)
        (conv2d_4): Conv2D(96, 96, kernel_size=[1, 1], data_format=NCHW)
        (bn_4): BatchNorm2D(num_features=96, momentum=0.9, epsilon=1e-05)
        (conv2d_last): Conv2D(96, 1, kernel_size=[1, 1], data_format=NCHW)
      )
      (layer_l0): Gconv(
        (fc): Linear(in_features=266, out_features=48, dtype=float32)
        (bn): BatchNorm1D(num_features=48, momentum=0.9, epsilon=1e-05, data_format=NCL)
      )
      (layer_w1): Wcompute(
        (conv2d_1): Conv2D(181, 192, kernel_size=[1, 1], data_format=NCHW)
        (bn_1): BatchNorm2D(num_features=192, momentum=0.9, epsilon=1e-05)
        (conv2d_2): Conv2D(192, 192, kernel_size=[1, 1], data_format=NCHW)
        (bn_2): BatchNorm2D(num_features=192, momentum=0.9, epsilon=1e-05)
        (conv2d_3): Conv2D(192, 96, kernel_size=[1, 1], data_format=NCHW)
        (bn_3): BatchNorm2D(num_features=96, momentum=0.9, epsilon=1e-05)
        (conv2d_4): Conv2D(96, 96, kernel_size=[1, 1], data_format=NCHW)
        (bn_4): BatchNorm2D(num_features=96, momentum=0.9, epsilon=1e-05)
        (conv2d_last): Conv2D(96, 1, kernel_size=[1, 1], data_format=NCHW)
      )
      (layer_l1): Gconv(
        (fc): Linear(in_features=362, out_features=48, dtype=float32)
        (bn): BatchNorm1D(num_features=48, momentum=0.9, epsilon=1e-05, data_format=NCL)
      )
    )
    (w_comp_last): Wcompute(
      (conv2d_1): Conv2D(229, 192, kernel_size=[1, 1], data_format=NCHW)
      (bn_1): BatchNorm2D(num_features=192, momentum=0.9, epsilon=1e-05)
      (conv2d_2): Conv2D(192, 192, kernel_size=[1, 1], data_format=NCHW)
      (bn_2): BatchNorm2D(num_features=192, momentum=0.9, epsilon=1e-05)
      (conv2d_3): Conv2D(192, 96, kernel_size=[1, 1], data_format=NCHW)
      (bn_3): BatchNorm2D(num_features=96, momentum=0.9, epsilon=1e-05)
      (conv2d_4): Conv2D(96, 96, kernel_size=[1, 1], data_format=NCHW)
      (bn_4): BatchNorm2D(num_features=96, momentum=0.9, epsilon=1e-05)
      (conv2d_last): Conv2D(96, 1, kernel_size=[1, 1], data_format=NCHW)
    )
    (layer_last): Gconv(
      (fc): Linear(in_features=458, out_features=5, dtype=float32)
    )
  )
)
Train Iter: 0	Loss_d_metric: 1.823996
Train Iter: 22700	Loss_d_metric: 0.785835
Train Iter: 22720	Loss_d_metric: 0.739710
Train Iter: 22740	Loss_d_metric: 0.785509
Train Iter: 22760	Loss_d_metric: 0.788982
Train Iter: 22780	Loss_d_metric: 0.733944
Train Iter: 22800	Loss_d_metric: 0.746980
Train Iter: 22820	Loss_d_metric: 0.751397
Train Iter: 22840	Loss_d_metric: 0.741152
Train Iter: 22860	Loss_d_metric: 0.747281
Train Iter: 22880	Loss_d_metric: 0.742996
Train Iter: 22900	Loss_d_metric: 0.780447
Train Iter: 22920	Loss_d_metric: 0.753048
Train Iter: 22940	Loss_d_metric: 0.751025
Train Iter: 22960	Loss_d_metric: 0.723330
Train Iter: 22980	Loss_d_metric: 0.733035
Train Iter: 23000	Loss_d_metric: 0.757625
Train Iter: 23020	Loss_d_metric: 0.741171
Train Iter: 23040	Loss_d_metric: 0.730979
Train Iter: 23060	Loss_d_metric: 0.768895
Train Iter: 23080	Loss_d_metric: 0.754491
Train Iter: 23100	Loss_d_metric: 0.726173
Train Iter: 23120	Loss_d_metric: 0.826423
Train Iter: 23140	Loss_d_metric: 0.760681
Train Iter: 23160	Loss_d_metric: 0.735564
Train Iter: 23180	Loss_d_metric: 0.745001
Train Iter: 23200	Loss_d_metric: 0.748594
Train Iter: 23220	Loss_d_metric: 0.759140
Train Iter: 23240	Loss_d_metric: 0.798615
Train Iter: 23260	Loss_d_metric: 0.764887
Train Iter: 23280	Loss_d_metric: 0.736936
Train Iter: 23300	Loss_d_metric: 0.711370
Train Iter: 23320	Loss_d_metric: 0.765558
Train Iter: 23340	Loss_d_metric: 0.759668
Train Iter: 23360	Loss_d_metric: 0.753976
Train Iter: 23380	Loss_d_metric: 0.798170
Train Iter: 23400	Loss_d_metric: 0.787798
Train Iter: 23420	Loss_d_metric: 0.740168
Train Iter: 23440	Loss_d_metric: 0.727725
Train Iter: 23460	Loss_d_metric: 0.802391
Train Iter: 23480	Loss_d_metric: 0.750005
Train Iter: 23500	Loss_d_metric: 0.763297
Train Iter: 23520	Loss_d_metric: 0.746366
Train Iter: 23540	Loss_d_metric: 0.748880
Train Iter: 23560	Loss_d_metric: 0.791404
Train Iter: 23580	Loss_d_metric: 0.708991
Train Iter: 23600	Loss_d_metric: 0.775043
Train Iter: 23620	Loss_d_metric: 0.715008
Train Iter: 23640	Loss_d_metric: 0.743882
Train Iter: 23660	Loss_d_metric: 0.706357
Train Iter: 23680	Loss_d_metric: 0.746393
Train Iter: 23700	Loss_d_metric: 0.745915
Train Iter: 23720	Loss_d_metric: 0.750058
Train Iter: 23740	Loss_d_metric: 0.743466
Train Iter: 23760	Loss_d_metric: 0.749238
Train Iter: 23780	Loss_d_metric: 0.745137
Train Iter: 23800	Loss_d_metric: 0.734957
Train Iter: 23820	Loss_d_metric: 0.783221
Train Iter: 23840	Loss_d_metric: 0.710673
Train Iter: 23860	Loss_d_metric: 0.744313
Train Iter: 23880	Loss_d_metric: 0.757603
Train Iter: 23900	Loss_d_metric: 0.748123
Train Iter: 23920	Loss_d_metric: 0.731820
Train Iter: 23940	Loss_d_metric: 0.743224
Train Iter: 23960	Loss_d_metric: 0.765601
Train Iter: 23980	Loss_d_metric: 0.741065

**** TESTING WITH val ***
492 correct from 1000 	Accuracy: 49.200%)
967 correct from 2000 	Accuracy: 48.350%)
1433 correct from 3000 	Accuracy: 47.767%)
1911 correct from 4000 	Accuracy: 47.775%)
2399 correct from 5000 	Accuracy: 47.980%)
2883 correct from 6000 	Accuracy: 48.050%)
3337 correct from 7000 	Accuracy: 47.671%)
3808 correct from 8000 	Accuracy: 47.600%)
4282 correct from 9000 	Accuracy: 47.578%)
4742 correct from 10000 	Accuracy: 47.420%)
5247 correct from 11000 	Accuracy: 47.700%)
5741 correct from 12000 	Accuracy: 47.842%)
6225 correct from 13000 	Accuracy: 47.885%)
6737 correct from 14000 	Accuracy: 48.121%)
7229 correct from 15000 	Accuracy: 48.193%)
7229 correct from 15000 	Accuracy: 48.193%)
*** TEST FINISHED ***

Best test accuracy 49.5733 

Train Iter: 24000	Loss_d_metric: 0.737687
Train Iter: 24020	Loss_d_metric: 0.782457
Train Iter: 24040	Loss_d_metric: 0.728498
Train Iter: 24060	Loss_d_metric: 0.731871
Train Iter: 24080	Loss_d_metric: 0.753762
Train Iter: 24100	Loss_d_metric: 0.748513
Train Iter: 24120	Loss_d_metric: 0.733780
Train Iter: 24140	Loss_d_metric: 0.712268
Train Iter: 24160	Loss_d_metric: 0.726815
Train Iter: 24180	Loss_d_metric: 0.734434
Train Iter: 24200	Loss_d_metric: 0.762597
Train Iter: 24220	Loss_d_metric: 0.714509
Train Iter: 24240	Loss_d_metric: 0.704129
Train Iter: 24260	Loss_d_metric: 0.761700
Train Iter: 24280	Loss_d_metric: 0.755608
Train Iter: 24300	Loss_d_metric: 0.720940
Train Iter: 24320	Loss_d_metric: 0.719657
Train Iter: 24340	Loss_d_metric: 0.721201
Train Iter: 24360	Loss_d_metric: 0.724163
Train Iter: 24380	Loss_d_metric: 0.752773
Train Iter: 24400	Loss_d_metric: 0.710328
Train Iter: 24420	Loss_d_metric: 0.741793
Train Iter: 24440	Loss_d_metric: 0.756693
Train Iter: 24460	Loss_d_metric: 0.721625
Train Iter: 24480	Loss_d_metric: 0.762932
Train Iter: 24500	Loss_d_metric: 0.708174
Train Iter: 24520	Loss_d_metric: 0.716511
Train Iter: 24540	Loss_d_metric: 0.730244
Train Iter: 24560	Loss_d_metric: 0.720182
Train Iter: 24580	Loss_d_metric: 0.688306
Train Iter: 24600	Loss_d_metric: 0.747485
Train Iter: 24620	Loss_d_metric: 0.727226
Train Iter: 24640	Loss_d_metric: 0.737167
Train Iter: 24660	Loss_d_metric: 0.713917
Train Iter: 24680	Loss_d_metric: 0.742760
Train Iter: 24700	Loss_d_metric: 0.731209
Train Iter: 24720	Loss_d_metric: 0.777790
Train Iter: 24740	Loss_d_metric: 0.758668
Train Iter: 24760	Loss_d_metric: 0.723267
Train Iter: 24780	Loss_d_metric: 0.811330
Train Iter: 24800	Loss_d_metric: 0.696172
Train Iter: 24820	Loss_d_metric: 0.736041
Train Iter: 24840	Loss_d_metric: 0.722122
Train Iter: 24860	Loss_d_metric: 0.739952
Train Iter: 24880	Loss_d_metric: 0.730806
Train Iter: 24900	Loss_d_metric: 0.734117
Train Iter: 24920	Loss_d_metric: 0.700963
Train Iter: 24940	Loss_d_metric: 0.729152
Train Iter: 24960	Loss_d_metric: 0.722965
Train Iter: 24980	Loss_d_metric: 0.711717
Train Iter: 25000	Loss_d_metric: 0.698846
Train Iter: 25020	Loss_d_metric: 0.717987
Train Iter: 25040	Loss_d_metric: 0.722712
Train Iter: 25060	Loss_d_metric: 0.737456
Train Iter: 25080	Loss_d_metric: 0.718778
Train Iter: 25100	Loss_d_metric: 0.697033
Train Iter: 25120	Loss_d_metric: 0.716910
Train Iter: 25140	Loss_d_metric: 0.721604
Train Iter: 25160	Loss_d_metric: 0.765455
Train Iter: 25180	Loss_d_metric: 0.744082
Train Iter: 25200	Loss_d_metric: 0.719978
Train Iter: 25220	Loss_d_metric: 0.721671
Train Iter: 25240	Loss_d_metric: 0.725637
Train Iter: 25260	Loss_d_metric: 0.730906
Train Iter: 25280	Loss_d_metric: 0.736905
Train Iter: 25300	Loss_d_metric: 0.725557
Train Iter: 25320	Loss_d_metric: 0.713600
Train Iter: 25340	Loss_d_metric: 0.740913
Train Iter: 25360	Loss_d_metric: 0.742954
Train Iter: 25380	Loss_d_metric: 0.722897
Train Iter: 25400	Loss_d_metric: 0.726911
Train Iter: 25420	Loss_d_metric: 0.711538
Train Iter: 25440	Loss_d_metric: 0.725259
Train Iter: 25460	Loss_d_metric: 0.728572
Train Iter: 25480	Loss_d_metric: 0.728364
Train Iter: 25500	Loss_d_metric: 0.722076
Train Iter: 25520	Loss_d_metric: 0.691344
Train Iter: 25540	Loss_d_metric: 0.752729
Train Iter: 25560	Loss_d_metric: 0.729700
Train Iter: 25580	Loss_d_metric: 0.763046
Train Iter: 25600	Loss_d_metric: 0.734945
Train Iter: 25620	Loss_d_metric: 0.699081
Train Iter: 25640	Loss_d_metric: 0.720144
Train Iter: 25660	Loss_d_metric: 0.777027
Train Iter: 25680	Loss_d_metric: 0.734232
Train Iter: 25700	Loss_d_metric: 0.722013
Train Iter: 25720	Loss_d_metric: 0.701991
Train Iter: 25740	Loss_d_metric: 0.725843
Train Iter: 25760	Loss_d_metric: 0.712657
Train Iter: 25780	Loss_d_metric: 0.710377
Train Iter: 25800	Loss_d_metric: 0.707926
Train Iter: 25820	Loss_d_metric: 0.692609
Train Iter: 25840	Loss_d_metric: 0.755107
Train Iter: 25860	Loss_d_metric: 0.775436
Train Iter: 25880	Loss_d_metric: 0.738956
Train Iter: 25900	Loss_d_metric: 0.737854
Train Iter: 25920	Loss_d_metric: 0.731815
Train Iter: 25940	Loss_d_metric: 0.684974
Train Iter: 25960	Loss_d_metric: 0.715860
Train Iter: 25980	Loss_d_metric: 0.731006

**** TESTING WITH val ***
479 correct from 1000 	Accuracy: 47.900%)
941 correct from 2000 	Accuracy: 47.050%)
1408 correct from 3000 	Accuracy: 46.933%)
1900 correct from 4000 	Accuracy: 47.500%)
2398 correct from 5000 	Accuracy: 47.960%)
2897 correct from 6000 	Accuracy: 48.283%)
3385 correct from 7000 	Accuracy: 48.357%)
3896 correct from 8000 	Accuracy: 48.700%)
4370 correct from 9000 	Accuracy: 48.556%)
4847 correct from 10000 	Accuracy: 48.470%)
5319 correct from 11000 	Accuracy: 48.355%)
5791 correct from 12000 	Accuracy: 48.258%)
6276 correct from 13000 	Accuracy: 48.277%)
6786 correct from 14000 	Accuracy: 48.471%)
7276 correct from 15000 	Accuracy: 48.507%)
7276 correct from 15000 	Accuracy: 48.507%)
*** TEST FINISHED ***

Best test accuracy 49.5733 

Train Iter: 26000	Loss_d_metric: 0.732412
Train Iter: 26020	Loss_d_metric: 0.668676
Train Iter: 26040	Loss_d_metric: 0.700974
Train Iter: 26060	Loss_d_metric: 0.718593
Train Iter: 26080	Loss_d_metric: 0.729773
Train Iter: 26100	Loss_d_metric: 0.753350
Train Iter: 26120	Loss_d_metric: 0.703417
Train Iter: 26140	Loss_d_metric: 0.689275
Train Iter: 26160	Loss_d_metric: 0.733380
Train Iter: 26180	Loss_d_metric: 0.716235
Train Iter: 26200	Loss_d_metric: 0.712443
Train Iter: 26220	Loss_d_metric: 0.721656
Train Iter: 26240	Loss_d_metric: 0.675742
Train Iter: 26260	Loss_d_metric: 0.718165
Train Iter: 26280	Loss_d_metric: 0.703514
Train Iter: 26300	Loss_d_metric: 0.719074
Train Iter: 26320	Loss_d_metric: 0.738330
Train Iter: 26340	Loss_d_metric: 0.670238
Train Iter: 26360	Loss_d_metric: 0.705637
Train Iter: 26380	Loss_d_metric: 0.720769
Train Iter: 26400	Loss_d_metric: 0.676331
Train Iter: 26420	Loss_d_metric: 0.736619
Train Iter: 26440	Loss_d_metric: 0.743983
Train Iter: 26460	Loss_d_metric: 0.700284
Train Iter: 26480	Loss_d_metric: 0.706211
Train Iter: 26500	Loss_d_metric: 0.713555
Train Iter: 26520	Loss_d_metric: 0.700657
Train Iter: 26540	Loss_d_metric: 0.731508
Train Iter: 26560	Loss_d_metric: 0.706118
Train Iter: 26580	Loss_d_metric: 0.677540
Train Iter: 26600	Loss_d_metric: 0.684941
Train Iter: 26620	Loss_d_metric: 0.721381
Train Iter: 26640	Loss_d_metric: 0.741476
Train Iter: 26660	Loss_d_metric: 0.717478
Train Iter: 26680	Loss_d_metric: 0.711505
Train Iter: 26700	Loss_d_metric: 0.720931
Train Iter: 26720	Loss_d_metric: 0.683885
Train Iter: 26740	Loss_d_metric: 0.744630
Train Iter: 26760	Loss_d_metric: 0.688873
Train Iter: 26780	Loss_d_metric: 0.712479
Train Iter: 26800	Loss_d_metric: 0.715024
Train Iter: 26820	Loss_d_metric: 0.679246
Train Iter: 26840	Loss_d_metric: 0.732115
Train Iter: 26860	Loss_d_metric: 0.712218
Train Iter: 26880	Loss_d_metric: 0.701991
Train Iter: 26900	Loss_d_metric: 0.745302
Train Iter: 26920	Loss_d_metric: 0.703205
Train Iter: 26940	Loss_d_metric: 0.726453
Train Iter: 26960	Loss_d_metric: 0.725925
Train Iter: 26980	Loss_d_metric: 0.709133
Train Iter: 27000	Loss_d_metric: 0.696183
Train Iter: 27020	Loss_d_metric: 0.674582
Train Iter: 27040	Loss_d_metric: 0.729489
Train Iter: 27060	Loss_d_metric: 0.682086
Train Iter: 27080	Loss_d_metric: 0.700888
Train Iter: 27100	Loss_d_metric: 0.712267
Train Iter: 27120	Loss_d_metric: 0.670733
Train Iter: 27140	Loss_d_metric: 0.701967
Train Iter: 27160	Loss_d_metric: 0.683858
Train Iter: 27180	Loss_d_metric: 0.686049
Train Iter: 27200	Loss_d_metric: 0.695381
Train Iter: 27220	Loss_d_metric: 0.677682
Train Iter: 27240	Loss_d_metric: 0.700796
Train Iter: 27260	Loss_d_metric: 0.701805
Train Iter: 27280	Loss_d_metric: 0.661023
Train Iter: 27300	Loss_d_metric: 0.701103
Train Iter: 27320	Loss_d_metric: 0.680866
Train Iter: 27340	Loss_d_metric: 0.701716
Train Iter: 27360	Loss_d_metric: 0.703041
Train Iter: 27380	Loss_d_metric: 0.702803
Train Iter: 27400	Loss_d_metric: 0.710022
Train Iter: 27420	Loss_d_metric: 0.686712
Train Iter: 27440	Loss_d_metric: 0.706019
Train Iter: 27460	Loss_d_metric: 0.665705
Train Iter: 27480	Loss_d_metric: 0.668873
Train Iter: 27500	Loss_d_metric: 0.730468
Train Iter: 27520	Loss_d_metric: 0.695132
Train Iter: 27540	Loss_d_metric: 0.713041
Train Iter: 27560	Loss_d_metric: 0.703069
Train Iter: 27580	Loss_d_metric: 0.717774
Train Iter: 27600	Loss_d_metric: 0.712670
Train Iter: 27620	Loss_d_metric: 0.669864
Train Iter: 27640	Loss_d_metric: 0.718581
Train Iter: 27660	Loss_d_metric: 0.665415
Train Iter: 27680	Loss_d_metric: 0.666674
Train Iter: 27700	Loss_d_metric: 0.677332
Train Iter: 27720	Loss_d_metric: 0.707057
Train Iter: 27740	Loss_d_metric: 0.713051
Train Iter: 27760	Loss_d_metric: 0.710081
Train Iter: 27780	Loss_d_metric: 0.690184
Train Iter: 27800	Loss_d_metric: 0.679502
Train Iter: 27820	Loss_d_metric: 0.684066
Train Iter: 27840	Loss_d_metric: 0.693109
Train Iter: 27860	Loss_d_metric: 0.702766
Train Iter: 27880	Loss_d_metric: 0.680625
Train Iter: 27900	Loss_d_metric: 0.686148
Train Iter: 27920	Loss_d_metric: 0.689714
Train Iter: 27940	Loss_d_metric: 0.678265
Train Iter: 27960	Loss_d_metric: 0.685407
Train Iter: 27980	Loss_d_metric: 0.649004

**** TESTING WITH val ***
461 correct from 1000 	Accuracy: 46.100%)
946 correct from 2000 	Accuracy: 47.300%)
1431 correct from 3000 	Accuracy: 47.700%)
1925 correct from 4000 	Accuracy: 48.125%)
2412 correct from 5000 	Accuracy: 48.240%)
2903 correct from 6000 	Accuracy: 48.383%)
3401 correct from 7000 	Accuracy: 48.586%)
3895 correct from 8000 	Accuracy: 48.688%)
4383 correct from 9000 	Accuracy: 48.700%)
4888 correct from 10000 	Accuracy: 48.880%)
5350 correct from 11000 	Accuracy: 48.636%)
5841 correct from 12000 	Accuracy: 48.675%)
6297 correct from 13000 	Accuracy: 48.438%)
6786 correct from 14000 	Accuracy: 48.471%)
7273 correct from 15000 	Accuracy: 48.487%)
7273 correct from 15000 	Accuracy: 48.487%)
*** TEST FINISHED ***

Best test accuracy 49.5733 

Train Iter: 28000	Loss_d_metric: 0.714623
Train Iter: 28020	Loss_d_metric: 0.688667
Train Iter: 28040	Loss_d_metric: 0.691188
Train Iter: 28060	Loss_d_metric: 0.706993
Train Iter: 28080	Loss_d_metric: 0.712578
Train Iter: 28100	Loss_d_metric: 0.663960
Train Iter: 28120	Loss_d_metric: 0.688953
Train Iter: 28140	Loss_d_metric: 0.675074
Train Iter: 28160	Loss_d_metric: 0.684380
Train Iter: 28180	Loss_d_metric: 0.706897
Train Iter: 28200	Loss_d_metric: 0.667529
Train Iter: 28220	Loss_d_metric: 0.754386
Train Iter: 28240	Loss_d_metric: 0.716959
Train Iter: 28260	Loss_d_metric: 0.685085
Train Iter: 28280	Loss_d_metric: 0.675280
Train Iter: 28300	Loss_d_metric: 0.663871
Train Iter: 28320	Loss_d_metric: 0.686130
Train Iter: 28340	Loss_d_metric: 0.710138
Train Iter: 28360	Loss_d_metric: 0.673154
Train Iter: 28380	Loss_d_metric: 0.693877
Train Iter: 28400	Loss_d_metric: 0.667420
Train Iter: 28420	Loss_d_metric: 0.659449
Train Iter: 28440	Loss_d_metric: 0.703888
Train Iter: 28460	Loss_d_metric: 0.704181
Train Iter: 28480	Loss_d_metric: 0.710794
Train Iter: 28500	Loss_d_metric: 0.703359
Train Iter: 28520	Loss_d_metric: 0.734655
Train Iter: 28540	Loss_d_metric: 0.676177
Train Iter: 28560	Loss_d_metric: 0.712509
Train Iter: 28580	Loss_d_metric: 0.695849
Train Iter: 28600	Loss_d_metric: 0.669443
Train Iter: 28620	Loss_d_metric: 0.685403
Train Iter: 28640	Loss_d_metric: 0.628630
Train Iter: 28660	Loss_d_metric: 0.702505
Train Iter: 28680	Loss_d_metric: 0.703448
Train Iter: 28700	Loss_d_metric: 0.681255
Train Iter: 28720	Loss_d_metric: 0.691924
Train Iter: 28740	Loss_d_metric: 0.674895
Train Iter: 28760	Loss_d_metric: 0.692211
Train Iter: 28780	Loss_d_metric: 0.678524
Train Iter: 28800	Loss_d_metric: 0.683789
Train Iter: 28820	Loss_d_metric: 0.680260
Train Iter: 28840	Loss_d_metric: 0.669769
Train Iter: 28860	Loss_d_metric: 0.701765
Train Iter: 28880	Loss_d_metric: 0.685911
Train Iter: 28900	Loss_d_metric: 0.701891
Train Iter: 28920	Loss_d_metric: 0.658536
Train Iter: 28940	Loss_d_metric: 0.652003
Train Iter: 28960	Loss_d_metric: 0.668472
Train Iter: 28980	Loss_d_metric: 0.708773
Train Iter: 29000	Loss_d_metric: 0.676006
Train Iter: 29020	Loss_d_metric: 0.711362
Train Iter: 29040	Loss_d_metric: 0.680914
Train Iter: 29060	Loss_d_metric: 0.717341
Train Iter: 29080	Loss_d_metric: 0.682614
Train Iter: 29100	Loss_d_metric: 0.658920
Train Iter: 29120	Loss_d_metric: 0.669043
Train Iter: 29140	Loss_d_metric: 0.668247
Train Iter: 29160	Loss_d_metric: 0.694834
Train Iter: 29180	Loss_d_metric: 0.666178
Train Iter: 29200	Loss_d_metric: 0.674085
Train Iter: 29220	Loss_d_metric: 0.699552
Train Iter: 29240	Loss_d_metric: 0.672039
Train Iter: 29260	Loss_d_metric: 0.705925
Train Iter: 29280	Loss_d_metric: 0.675802
Train Iter: 29300	Loss_d_metric: 0.680516
Train Iter: 29320	Loss_d_metric: 0.668906
Train Iter: 29340	Loss_d_metric: 0.654729
Train Iter: 29360	Loss_d_metric: 0.685046
Train Iter: 29380	Loss_d_metric: 0.632530
Train Iter: 29400	Loss_d_metric: 0.652350
Train Iter: 29420	Loss_d_metric: 0.678157
Train Iter: 29440	Loss_d_metric: 0.674622
Train Iter: 29460	Loss_d_metric: 0.675492
Train Iter: 29480	Loss_d_metric: 0.640086
Train Iter: 29500	Loss_d_metric: 0.681691
Train Iter: 29520	Loss_d_metric: 0.663428
Train Iter: 29540	Loss_d_metric: 0.650755
Train Iter: 29560	Loss_d_metric: 0.703186
Train Iter: 29580	Loss_d_metric: 0.666680
Train Iter: 29600	Loss_d_metric: 0.654358
Train Iter: 29620	Loss_d_metric: 0.629978
Train Iter: 29640	Loss_d_metric: 0.674992
Train Iter: 29660	Loss_d_metric: 0.680655
Train Iter: 29680	Loss_d_metric: 0.675143
Train Iter: 29700	Loss_d_metric: 0.658794
Train Iter: 29720	Loss_d_metric: 0.650703
Train Iter: 29740	Loss_d_metric: 0.683540
Train Iter: 29760	Loss_d_metric: 0.682206
Train Iter: 29780	Loss_d_metric: 0.637918
Train Iter: 29800	Loss_d_metric: 0.668844
Train Iter: 29820	Loss_d_metric: 0.645682
Train Iter: 29840	Loss_d_metric: 0.667287
Train Iter: 29860	Loss_d_metric: 0.657334
Train Iter: 29880	Loss_d_metric: 0.707357
Train Iter: 29900	Loss_d_metric: 0.672216
Train Iter: 29920	Loss_d_metric: 0.642906
Train Iter: 29940	Loss_d_metric: 0.696250
Train Iter: 29960	Loss_d_metric: 0.690413
Train Iter: 29980	Loss_d_metric: 0.685369

**** TESTING WITH val ***
515 correct from 1000 	Accuracy: 51.500%)
984 correct from 2000 	Accuracy: 49.200%)
1479 correct from 3000 	Accuracy: 49.300%)
1992 correct from 4000 	Accuracy: 49.800%)
2488 correct from 5000 	Accuracy: 49.760%)
2963 correct from 6000 	Accuracy: 49.383%)
3453 correct from 7000 	Accuracy: 49.329%)
3897 correct from 8000 	Accuracy: 48.712%)
4421 correct from 9000 	Accuracy: 49.122%)
4896 correct from 10000 	Accuracy: 48.960%)
5398 correct from 11000 	Accuracy: 49.073%)
5889 correct from 12000 	Accuracy: 49.075%)
6380 correct from 13000 	Accuracy: 49.077%)
6902 correct from 14000 	Accuracy: 49.300%)
7402 correct from 15000 	Accuracy: 49.347%)
7402 correct from 15000 	Accuracy: 49.347%)
*** TEST FINISHED ***

Best test accuracy 49.5733 

Train Iter: 30000	Loss_d_metric: 0.657165
Train Iter: 30020	Loss_d_metric: 0.661625
Train Iter: 30040	Loss_d_metric: 0.687764
Train Iter: 30060	Loss_d_metric: 0.692128
Train Iter: 30080	Loss_d_metric: 0.647671
Train Iter: 30100	Loss_d_metric: 0.645654
Train Iter: 30120	Loss_d_metric: 0.694833
Train Iter: 30140	Loss_d_metric: 0.649205
Train Iter: 30160	Loss_d_metric: 0.676474
Train Iter: 30180	Loss_d_metric: 0.663355
Train Iter: 30200	Loss_d_metric: 0.686105
Train Iter: 30220	Loss_d_metric: 0.701473
Train Iter: 30240	Loss_d_metric: 0.690458
Train Iter: 30260	Loss_d_metric: 0.663738
Train Iter: 30280	Loss_d_metric: 0.644428
Train Iter: 30300	Loss_d_metric: 0.678654
Train Iter: 30320	Loss_d_metric: 0.678736
Train Iter: 30340	Loss_d_metric: 0.696731
Train Iter: 30360	Loss_d_metric: 0.634792
Train Iter: 30380	Loss_d_metric: 0.696249
Train Iter: 30400	Loss_d_metric: 0.702414
Train Iter: 30420	Loss_d_metric: 0.684996
Train Iter: 30440	Loss_d_metric: 0.662663
Train Iter: 30460	Loss_d_metric: 0.686118
Train Iter: 30480	Loss_d_metric: 0.667261
Train Iter: 30500	Loss_d_metric: 0.672983
Train Iter: 30520	Loss_d_metric: 0.665138
Train Iter: 30540	Loss_d_metric: 0.676988
Train Iter: 30560	Loss_d_metric: 0.695732
Train Iter: 30580	Loss_d_metric: 0.663454
Train Iter: 30600	Loss_d_metric: 0.677726
Train Iter: 30620	Loss_d_metric: 0.665675
Train Iter: 30640	Loss_d_metric: 0.662744
Train Iter: 30660	Loss_d_metric: 0.648156
Train Iter: 30680	Loss_d_metric: 0.693306
Train Iter: 30700	Loss_d_metric: 0.645210
Train Iter: 30720	Loss_d_metric: 0.683062
