Namespace(K=5, N=5, active_random=0, batch_size=40, batch_size_test=10, cuda=True, dataset='miniImagenet', dataset_root='pretrain', dec_lr=10000, decay_interval=10000, exp_name='minimagenet_N5_S5', iterations=90000, log_interval=20, lr=0.001, metric_network='gnn_iclr_nl', mode='train', momentum=0.5, save_interval=10000, seed=1, test_N_shots=5, test_N_way=5, test_interval=2000, test_samples=10000, train_N_shots=5, train_N_way=5, unlabeled_extra=0)
Batch size: 40
Initiallize new Network Weights for enc_nn
Initiallize new Network Weights for metric_nn
EmbeddingImagenet(
  (conv1): Conv2D(3, 64, kernel_size=[3, 3], padding=1, data_format=NCHW)
  (bn1): BatchNorm2D(num_features=64, momentum=0.9, epsilon=1e-05)
  (conv2): Conv2D(64, 96, kernel_size=[3, 3], data_format=NCHW)
  (bn2): BatchNorm2D(num_features=96, momentum=0.9, epsilon=1e-05)
  (conv3): Conv2D(96, 128, kernel_size=[3, 3], padding=1, data_format=NCHW)
  (bn3): BatchNorm2D(num_features=128, momentum=0.9, epsilon=1e-05)
  (drop_3): Dropout2D(p=0.4, data_format=NCHW)
  (conv4): Conv2D(128, 256, kernel_size=[3, 3], padding=1, data_format=NCHW)
  (bn4): BatchNorm2D(num_features=256, momentum=0.9, epsilon=1e-05)
  (drop_4): Dropout2D(p=0.5, data_format=NCHW)
  (fc1): Linear(in_features=6400, out_features=128, dtype=float32)
  (bn_fc): BatchNorm1D(num_features=128, momentum=0.9, epsilon=1e-05, data_format=NCL)
)
MetricNN(
  (gnn_obj): GNN_nl(
    (layers): LayerDict(
      (layer_w0): Wcompute(
        (conv2d_1): Conv2D(133, 192, kernel_size=[1, 1], data_format=NCHW)
        (bn_1): BatchNorm2D(num_features=192, momentum=0.9, epsilon=1e-05)
        (conv2d_2): Conv2D(192, 192, kernel_size=[1, 1], data_format=NCHW)
        (bn_2): BatchNorm2D(num_features=192, momentum=0.9, epsilon=1e-05)
        (conv2d_3): Conv2D(192, 96, kernel_size=[1, 1], data_format=NCHW)
        (bn_3): BatchNorm2D(num_features=96, momentum=0.9, epsilon=1e-05)
        (conv2d_4): Conv2D(96, 96, kernel_size=[1, 1], data_format=NCHW)
        (bn_4): BatchNorm2D(num_features=96, momentum=0.9, epsilon=1e-05)
        (conv2d_last): Conv2D(96, 1, kernel_size=[1, 1], data_format=NCHW)
      )
      (layer_l0): Gconv(
        (fc): Linear(in_features=266, out_features=48, dtype=float32)
        (bn): BatchNorm1D(num_features=48, momentum=0.9, epsilon=1e-05, data_format=NCL)
      )
      (layer_w1): Wcompute(
        (conv2d_1): Conv2D(181, 192, kernel_size=[1, 1], data_format=NCHW)
        (bn_1): BatchNorm2D(num_features=192, momentum=0.9, epsilon=1e-05)
        (conv2d_2): Conv2D(192, 192, kernel_size=[1, 1], data_format=NCHW)
        (bn_2): BatchNorm2D(num_features=192, momentum=0.9, epsilon=1e-05)
        (conv2d_3): Conv2D(192, 96, kernel_size=[1, 1], data_format=NCHW)
        (bn_3): BatchNorm2D(num_features=96, momentum=0.9, epsilon=1e-05)
        (conv2d_4): Conv2D(96, 96, kernel_size=[1, 1], data_format=NCHW)
        (bn_4): BatchNorm2D(num_features=96, momentum=0.9, epsilon=1e-05)
        (conv2d_last): Conv2D(96, 1, kernel_size=[1, 1], data_format=NCHW)
      )
      (layer_l1): Gconv(
        (fc): Linear(in_features=362, out_features=48, dtype=float32)
        (bn): BatchNorm1D(num_features=48, momentum=0.9, epsilon=1e-05, data_format=NCL)
      )
    )
    (w_comp_last): Wcompute(
      (conv2d_1): Conv2D(229, 192, kernel_size=[1, 1], data_format=NCHW)
      (bn_1): BatchNorm2D(num_features=192, momentum=0.9, epsilon=1e-05)
      (conv2d_2): Conv2D(192, 192, kernel_size=[1, 1], data_format=NCHW)
      (bn_2): BatchNorm2D(num_features=192, momentum=0.9, epsilon=1e-05)
      (conv2d_3): Conv2D(192, 96, kernel_size=[1, 1], data_format=NCHW)
      (bn_3): BatchNorm2D(num_features=96, momentum=0.9, epsilon=1e-05)
      (conv2d_4): Conv2D(96, 96, kernel_size=[1, 1], data_format=NCHW)
      (bn_4): BatchNorm2D(num_features=96, momentum=0.9, epsilon=1e-05)
      (conv2d_last): Conv2D(96, 1, kernel_size=[1, 1], data_format=NCHW)
    )
    (layer_last): Gconv(
      (fc): Linear(in_features=458, out_features=5, dtype=float32)
    )
  )
)
Train Iter: 0	Loss_d_metric: 2.222953
Train Iter: 69960	Loss_d_metric: 0.398058
Train Iter: 69980	Loss_d_metric: 0.328178

**** TESTING WITH val ***
620 correct from 1000 	Accuracy: 62.000%)
1266 correct from 2000 	Accuracy: 63.300%)
1916 correct from 3000 	Accuracy: 63.867%)
2547 correct from 4000 	Accuracy: 63.675%)
3206 correct from 5000 	Accuracy: 64.120%)
3843 correct from 6000 	Accuracy: 64.050%)
4508 correct from 7000 	Accuracy: 64.400%)
5137 correct from 8000 	Accuracy: 64.213%)
5754 correct from 9000 	Accuracy: 63.933%)
6415 correct from 10000 	Accuracy: 64.150%)
7078 correct from 11000 	Accuracy: 64.345%)
7755 correct from 12000 	Accuracy: 64.625%)
8400 correct from 13000 	Accuracy: 64.615%)
9075 correct from 14000 	Accuracy: 64.821%)
9739 correct from 15000 	Accuracy: 64.927%)
9739 correct from 15000 	Accuracy: 64.927%)
*** TEST FINISHED ***

Best test accuracy 65.8600 

Train Iter: 70000	Loss_d_metric: 0.333443
Train Iter: 70020	Loss_d_metric: 0.326584
Train Iter: 70040	Loss_d_metric: 0.422841
Train Iter: 70060	Loss_d_metric: 0.398857
Train Iter: 70080	Loss_d_metric: 0.387191
Train Iter: 70100	Loss_d_metric: 0.360844
Train Iter: 70120	Loss_d_metric: 0.379415
Train Iter: 70140	Loss_d_metric: 0.335885
Train Iter: 70160	Loss_d_metric: 0.369271
Train Iter: 70180	Loss_d_metric: 0.365803
Train Iter: 70200	Loss_d_metric: 0.340984
Train Iter: 70220	Loss_d_metric: 0.392320
Train Iter: 70240	Loss_d_metric: 0.377006
Train Iter: 70260	Loss_d_metric: 0.342357
Train Iter: 70280	Loss_d_metric: 0.400090
Train Iter: 70300	Loss_d_metric: 0.370009
Train Iter: 70320	Loss_d_metric: 0.402615
Train Iter: 70340	Loss_d_metric: 0.367643
Train Iter: 70360	Loss_d_metric: 0.365252
Train Iter: 70380	Loss_d_metric: 0.383018
Train Iter: 70400	Loss_d_metric: 0.387937
Train Iter: 70420	Loss_d_metric: 0.375905
Train Iter: 70440	Loss_d_metric: 0.375717
Train Iter: 70460	Loss_d_metric: 0.377993
Train Iter: 70480	Loss_d_metric: 0.345202
Train Iter: 70500	Loss_d_metric: 0.410016
Train Iter: 70520	Loss_d_metric: 0.381900
Train Iter: 70540	Loss_d_metric: 0.445832
Train Iter: 70560	Loss_d_metric: 0.394248
Train Iter: 70580	Loss_d_metric: 0.377156
Train Iter: 70600	Loss_d_metric: 0.318663
Train Iter: 70620	Loss_d_metric: 0.374091
Train Iter: 70640	Loss_d_metric: 0.319448
Train Iter: 70660	Loss_d_metric: 0.406950
Train Iter: 70680	Loss_d_metric: 0.370330
Train Iter: 70700	Loss_d_metric: 0.419297
Train Iter: 70720	Loss_d_metric: 0.356778
Train Iter: 70740	Loss_d_metric: 0.377018
Train Iter: 70760	Loss_d_metric: 0.353749
Train Iter: 70780	Loss_d_metric: 0.411600
Train Iter: 70800	Loss_d_metric: 0.430263
Train Iter: 70820	Loss_d_metric: 0.394831
Train Iter: 70840	Loss_d_metric: 0.382417
Train Iter: 70860	Loss_d_metric: 0.365301
Train Iter: 70880	Loss_d_metric: 0.361292
Train Iter: 70900	Loss_d_metric: 0.404769
Train Iter: 70920	Loss_d_metric: 0.348592
Train Iter: 70940	Loss_d_metric: 0.373585
Train Iter: 70960	Loss_d_metric: 0.381010
Train Iter: 70980	Loss_d_metric: 0.367799
Train Iter: 71000	Loss_d_metric: 0.386393
Train Iter: 71020	Loss_d_metric: 0.380167
Train Iter: 71040	Loss_d_metric: 0.395215
Train Iter: 71060	Loss_d_metric: 0.376910
Train Iter: 71080	Loss_d_metric: 0.381770
Train Iter: 71100	Loss_d_metric: 0.377636
Train Iter: 71120	Loss_d_metric: 0.334473
Train Iter: 71140	Loss_d_metric: 0.407549
Train Iter: 71160	Loss_d_metric: 0.395223
Train Iter: 71180	Loss_d_metric: 0.391139
Train Iter: 71200	Loss_d_metric: 0.381856
Train Iter: 71220	Loss_d_metric: 0.367205
Train Iter: 71240	Loss_d_metric: 0.378325
Train Iter: 71260	Loss_d_metric: 0.347850
Train Iter: 71280	Loss_d_metric: 0.349657
Train Iter: 71300	Loss_d_metric: 0.374991
Train Iter: 71320	Loss_d_metric: 0.335291
Train Iter: 71340	Loss_d_metric: 0.364466
Train Iter: 71360	Loss_d_metric: 0.401558
Train Iter: 71380	Loss_d_metric: 0.375938
Train Iter: 71400	Loss_d_metric: 0.466389
Train Iter: 71420	Loss_d_metric: 0.384915
Train Iter: 71440	Loss_d_metric: 0.386055
Train Iter: 71460	Loss_d_metric: 0.395754
Train Iter: 71480	Loss_d_metric: 0.373372
Train Iter: 71500	Loss_d_metric: 0.412414
Train Iter: 71520	Loss_d_metric: 0.357094
Train Iter: 71540	Loss_d_metric: 0.437826
Train Iter: 71560	Loss_d_metric: 0.428992
Train Iter: 71580	Loss_d_metric: 0.370335
Train Iter: 71600	Loss_d_metric: 0.347338
Train Iter: 71620	Loss_d_metric: 0.380306
Train Iter: 71640	Loss_d_metric: 0.370490
Train Iter: 71660	Loss_d_metric: 0.366776
Train Iter: 71680	Loss_d_metric: 0.339956
Train Iter: 71700	Loss_d_metric: 0.359912
Train Iter: 71720	Loss_d_metric: 0.345252
Train Iter: 71740	Loss_d_metric: 0.422655
Train Iter: 71760	Loss_d_metric: 0.369993
Train Iter: 71780	Loss_d_metric: 0.395251
Train Iter: 71800	Loss_d_metric: 0.384771
Train Iter: 71820	Loss_d_metric: 0.416013
Train Iter: 71840	Loss_d_metric: 0.357834
Train Iter: 71860	Loss_d_metric: 0.356098
Train Iter: 71880	Loss_d_metric: 0.389614
Train Iter: 71900	Loss_d_metric: 0.391569
Train Iter: 71920	Loss_d_metric: 0.387321
Train Iter: 71940	Loss_d_metric: 0.386071
Train Iter: 71960	Loss_d_metric: 0.394257
Train Iter: 71980	Loss_d_metric: 0.371743

**** TESTING WITH val ***
655 correct from 1000 	Accuracy: 65.500%)
1300 correct from 2000 	Accuracy: 65.000%)
1969 correct from 3000 	Accuracy: 65.633%)
2604 correct from 4000 	Accuracy: 65.100%)
3266 correct from 5000 	Accuracy: 65.320%)
3924 correct from 6000 	Accuracy: 65.400%)
4606 correct from 7000 	Accuracy: 65.800%)
5280 correct from 8000 	Accuracy: 66.000%)
5942 correct from 9000 	Accuracy: 66.022%)
6560 correct from 10000 	Accuracy: 65.600%)
7178 correct from 11000 	Accuracy: 65.255%)
7825 correct from 12000 	Accuracy: 65.208%)
8462 correct from 13000 	Accuracy: 65.092%)
9103 correct from 14000 	Accuracy: 65.021%)
9733 correct from 15000 	Accuracy: 64.887%)
9733 correct from 15000 	Accuracy: 64.887%)
*** TEST FINISHED ***

Best test accuracy 65.8600 

Train Iter: 72000	Loss_d_metric: 0.351222
Train Iter: 72020	Loss_d_metric: 0.401317
Train Iter: 72040	Loss_d_metric: 0.342939
Train Iter: 72060	Loss_d_metric: 0.393451
Train Iter: 72080	Loss_d_metric: 0.367735
Train Iter: 72100	Loss_d_metric: 0.380895
Train Iter: 72120	Loss_d_metric: 0.406459
Train Iter: 72140	Loss_d_metric: 0.329152
Train Iter: 72160	Loss_d_metric: 0.367964
Train Iter: 72180	Loss_d_metric: 0.345409
Train Iter: 72200	Loss_d_metric: 0.387264
Train Iter: 72220	Loss_d_metric: 0.388224
Train Iter: 72240	Loss_d_metric: 0.357328
Train Iter: 72260	Loss_d_metric: 0.372401
Train Iter: 72280	Loss_d_metric: 0.413356
Train Iter: 72300	Loss_d_metric: 0.351123
Train Iter: 72320	Loss_d_metric: 0.403158
Train Iter: 72340	Loss_d_metric: 0.378507
Train Iter: 72360	Loss_d_metric: 0.407785
Train Iter: 72380	Loss_d_metric: 0.400582
Train Iter: 72400	Loss_d_metric: 0.374495
Train Iter: 72420	Loss_d_metric: 0.352605
Train Iter: 72440	Loss_d_metric: 0.325844
Train Iter: 72460	Loss_d_metric: 0.387810
Train Iter: 72480	Loss_d_metric: 0.433971
Train Iter: 72500	Loss_d_metric: 0.343088
Train Iter: 72520	Loss_d_metric: 0.426905
Train Iter: 72540	Loss_d_metric: 0.349271
Train Iter: 72560	Loss_d_metric: 0.338582
Train Iter: 72580	Loss_d_metric: 0.349246
Train Iter: 72600	Loss_d_metric: 0.306673
Train Iter: 72620	Loss_d_metric: 0.369722
Train Iter: 72640	Loss_d_metric: 0.319488
Train Iter: 72660	Loss_d_metric: 0.371140
Train Iter: 72680	Loss_d_metric: 0.368528
Train Iter: 72700	Loss_d_metric: 0.365839
Train Iter: 72720	Loss_d_metric: 0.362844
Train Iter: 72740	Loss_d_metric: 0.367940
Train Iter: 72760	Loss_d_metric: 0.365421
Train Iter: 72780	Loss_d_metric: 0.429057
Train Iter: 72800	Loss_d_metric: 0.373522
Train Iter: 72820	Loss_d_metric: 0.390396
Train Iter: 72840	Loss_d_metric: 0.375452
Train Iter: 72860	Loss_d_metric: 0.383686
Train Iter: 72880	Loss_d_metric: 0.387220
Train Iter: 72900	Loss_d_metric: 0.361403
Train Iter: 72920	Loss_d_metric: 0.392113
Train Iter: 72940	Loss_d_metric: 0.383407
Train Iter: 72960	Loss_d_metric: 0.384058
Train Iter: 72980	Loss_d_metric: 0.391872
Train Iter: 73000	Loss_d_metric: 0.347505
Train Iter: 73020	Loss_d_metric: 0.375693
Train Iter: 73040	Loss_d_metric: 0.397805
Train Iter: 73060	Loss_d_metric: 0.423591
Train Iter: 73080	Loss_d_metric: 0.403534
Train Iter: 73100	Loss_d_metric: 0.355430
Train Iter: 73120	Loss_d_metric: 0.369324
Train Iter: 73140	Loss_d_metric: 0.340884
Train Iter: 73160	Loss_d_metric: 0.337522
Train Iter: 73180	Loss_d_metric: 0.356375
Train Iter: 73200	Loss_d_metric: 0.384605
Train Iter: 73220	Loss_d_metric: 0.401927
Train Iter: 73240	Loss_d_metric: 0.321693
Train Iter: 73260	Loss_d_metric: 0.390983
Train Iter: 73280	Loss_d_metric: 0.373904
Train Iter: 73300	Loss_d_metric: 0.342605
Train Iter: 73320	Loss_d_metric: 0.387232
Train Iter: 73340	Loss_d_metric: 0.394693
Train Iter: 73360	Loss_d_metric: 0.395052
Train Iter: 73380	Loss_d_metric: 0.366534
Train Iter: 73400	Loss_d_metric: 0.357300
Train Iter: 73420	Loss_d_metric: 0.313456
Train Iter: 73440	Loss_d_metric: 0.383350
Train Iter: 73460	Loss_d_metric: 0.388541
Train Iter: 73480	Loss_d_metric: 0.409312
Train Iter: 73500	Loss_d_metric: 0.368641
Train Iter: 73520	Loss_d_metric: 0.370036
Train Iter: 73540	Loss_d_metric: 0.377276
Train Iter: 73560	Loss_d_metric: 0.382722
Train Iter: 73580	Loss_d_metric: 0.380935
Train Iter: 73600	Loss_d_metric: 0.354547
Train Iter: 73620	Loss_d_metric: 0.367957
Train Iter: 73640	Loss_d_metric: 0.361943
Train Iter: 73660	Loss_d_metric: 0.308633
Train Iter: 73680	Loss_d_metric: 0.380864
Train Iter: 73700	Loss_d_metric: 0.381898
Train Iter: 73720	Loss_d_metric: 0.364020
Train Iter: 73740	Loss_d_metric: 0.405437
Train Iter: 73760	Loss_d_metric: 0.363443
Train Iter: 73780	Loss_d_metric: 0.320710
Train Iter: 73800	Loss_d_metric: 0.411706
Train Iter: 73820	Loss_d_metric: 0.355917
Train Iter: 73840	Loss_d_metric: 0.396579
Train Iter: 73860	Loss_d_metric: 0.351558
Train Iter: 73880	Loss_d_metric: 0.362718
Train Iter: 73900	Loss_d_metric: 0.319689
Train Iter: 73920	Loss_d_metric: 0.343515
Train Iter: 73940	Loss_d_metric: 0.367425
Train Iter: 73960	Loss_d_metric: 0.349913
Train Iter: 73980	Loss_d_metric: 0.416017

**** TESTING WITH val ***
648 correct from 1000 	Accuracy: 64.800%)
1311 correct from 2000 	Accuracy: 65.550%)
1995 correct from 3000 	Accuracy: 66.500%)
2674 correct from 4000 	Accuracy: 66.850%)
3311 correct from 5000 	Accuracy: 66.220%)
3932 correct from 6000 	Accuracy: 65.533%)
4572 correct from 7000 	Accuracy: 65.314%)
5213 correct from 8000 	Accuracy: 65.162%)
5875 correct from 9000 	Accuracy: 65.278%)
6546 correct from 10000 	Accuracy: 65.460%)
7188 correct from 11000 	Accuracy: 65.345%)
7824 correct from 12000 	Accuracy: 65.200%)
8466 correct from 13000 	Accuracy: 65.123%)
9138 correct from 14000 	Accuracy: 65.271%)
9818 correct from 15000 	Accuracy: 65.453%)
9818 correct from 15000 	Accuracy: 65.453%)
*** TEST FINISHED ***

Best test accuracy 65.8600 

Train Iter: 74000	Loss_d_metric: 0.373714
Train Iter: 74020	Loss_d_metric: 0.403113
Train Iter: 74040	Loss_d_metric: 0.341129
Train Iter: 74060	Loss_d_metric: 0.345794
Train Iter: 74080	Loss_d_metric: 0.349331
Train Iter: 74100	Loss_d_metric: 0.337492
Train Iter: 74120	Loss_d_metric: 0.405851
Train Iter: 74140	Loss_d_metric: 0.381151
Train Iter: 74160	Loss_d_metric: 0.352622
Train Iter: 74180	Loss_d_metric: 0.351106
Train Iter: 74200	Loss_d_metric: 0.397386
Train Iter: 74220	Loss_d_metric: 0.332315
Train Iter: 74240	Loss_d_metric: 0.335856
Train Iter: 74260	Loss_d_metric: 0.405227
Train Iter: 74280	Loss_d_metric: 0.329779
Train Iter: 74300	Loss_d_metric: 0.388839
Train Iter: 74320	Loss_d_metric: 0.339232
Train Iter: 74340	Loss_d_metric: 0.349925
Train Iter: 74360	Loss_d_metric: 0.369612
Train Iter: 74380	Loss_d_metric: 0.394774
Train Iter: 74400	Loss_d_metric: 0.368909
Train Iter: 74420	Loss_d_metric: 0.392949
Train Iter: 74440	Loss_d_metric: 0.394106
Train Iter: 74460	Loss_d_metric: 0.336495
Train Iter: 74480	Loss_d_metric: 0.395576
Train Iter: 74500	Loss_d_metric: 0.314076
Train Iter: 74520	Loss_d_metric: 0.338753
Train Iter: 74540	Loss_d_metric: 0.412861
Train Iter: 74560	Loss_d_metric: 0.336212
Train Iter: 74580	Loss_d_metric: 0.349222
Train Iter: 74600	Loss_d_metric: 0.330729
Train Iter: 74620	Loss_d_metric: 0.312950
Train Iter: 74640	Loss_d_metric: 0.361902
Train Iter: 74660	Loss_d_metric: 0.346586
Train Iter: 74680	Loss_d_metric: 0.383415
Train Iter: 74700	Loss_d_metric: 0.343759
Train Iter: 74720	Loss_d_metric: 0.388104
Train Iter: 74740	Loss_d_metric: 0.340884
Train Iter: 74760	Loss_d_metric: 0.349005
Train Iter: 74780	Loss_d_metric: 0.364288
Train Iter: 74800	Loss_d_metric: 0.272779
Train Iter: 74820	Loss_d_metric: 0.330222
Train Iter: 74840	Loss_d_metric: 0.396081
Train Iter: 74860	Loss_d_metric: 0.384308
Train Iter: 74880	Loss_d_metric: 0.352497
Train Iter: 74900	Loss_d_metric: 0.384500
Train Iter: 74920	Loss_d_metric: 0.392656
Train Iter: 74940	Loss_d_metric: 0.335770
Train Iter: 74960	Loss_d_metric: 0.387181
Train Iter: 74980	Loss_d_metric: 0.313055
Train Iter: 75000	Loss_d_metric: 0.373843
Train Iter: 75020	Loss_d_metric: 0.386631
Train Iter: 75040	Loss_d_metric: 0.377031
Train Iter: 75060	Loss_d_metric: 0.378185
Train Iter: 75080	Loss_d_metric: 0.350305
Train Iter: 75100	Loss_d_metric: 0.351804
Train Iter: 75120	Loss_d_metric: 0.356180
Train Iter: 75140	Loss_d_metric: 0.364704
Train Iter: 75160	Loss_d_metric: 0.338825
Train Iter: 75180	Loss_d_metric: 0.371672
Train Iter: 75200	Loss_d_metric: 0.357608
Train Iter: 75220	Loss_d_metric: 0.343354
Train Iter: 75240	Loss_d_metric: 0.332105
Train Iter: 75260	Loss_d_metric: 0.327062
Train Iter: 75280	Loss_d_metric: 0.360910
Train Iter: 75300	Loss_d_metric: 0.342143
Train Iter: 75320	Loss_d_metric: 0.390256
Train Iter: 75340	Loss_d_metric: 0.391248
Train Iter: 75360	Loss_d_metric: 0.358272
Train Iter: 75380	Loss_d_metric: 0.376754
Train Iter: 75400	Loss_d_metric: 0.360347
Train Iter: 75420	Loss_d_metric: 0.350372
Train Iter: 75440	Loss_d_metric: 0.312440
Train Iter: 75460	Loss_d_metric: 0.387561
Train Iter: 75480	Loss_d_metric: 0.294504
Train Iter: 75500	Loss_d_metric: 0.380537
Train Iter: 75520	Loss_d_metric: 0.398854
Train Iter: 75540	Loss_d_metric: 0.325714
Train Iter: 75560	Loss_d_metric: 0.325652
Train Iter: 75580	Loss_d_metric: 0.378678
Train Iter: 75600	Loss_d_metric: 0.398134
Train Iter: 75620	Loss_d_metric: 0.376823
Train Iter: 75640	Loss_d_metric: 0.355071
Train Iter: 75660	Loss_d_metric: 0.346716
Train Iter: 75680	Loss_d_metric: 0.368412
Train Iter: 75700	Loss_d_metric: 0.383788
Train Iter: 75720	Loss_d_metric: 0.387716
Train Iter: 75740	Loss_d_metric: 0.364639
Train Iter: 75760	Loss_d_metric: 0.368980
Train Iter: 75780	Loss_d_metric: 0.317282
Train Iter: 75800	Loss_d_metric: 0.356826
Train Iter: 75820	Loss_d_metric: 0.315448
Train Iter: 75840	Loss_d_metric: 0.393537
Train Iter: 75860	Loss_d_metric: 0.407416
Train Iter: 75880	Loss_d_metric: 0.393684
Train Iter: 75900	Loss_d_metric: 0.405983
Train Iter: 75920	Loss_d_metric: 0.385725
Train Iter: 75940	Loss_d_metric: 0.347376
Train Iter: 75960	Loss_d_metric: 0.350607
Train Iter: 75980	Loss_d_metric: 0.379651

**** TESTING WITH val ***
663 correct from 1000 	Accuracy: 66.300%)
1356 correct from 2000 	Accuracy: 67.800%)
2010 correct from 3000 	Accuracy: 67.000%)
2671 correct from 4000 	Accuracy: 66.775%)
3295 correct from 5000 	Accuracy: 65.900%)
3931 correct from 6000 	Accuracy: 65.517%)
4581 correct from 7000 	Accuracy: 65.443%)
5235 correct from 8000 	Accuracy: 65.438%)
5872 correct from 9000 	Accuracy: 65.244%)
6516 correct from 10000 	Accuracy: 65.160%)
7148 correct from 11000 	Accuracy: 64.982%)
7814 correct from 12000 	Accuracy: 65.117%)
8479 correct from 13000 	Accuracy: 65.223%)
9160 correct from 14000 	Accuracy: 65.429%)
9792 correct from 15000 	Accuracy: 65.280%)
9792 correct from 15000 	Accuracy: 65.280%)
*** TEST FINISHED ***

Best test accuracy 65.8600 

Train Iter: 76000	Loss_d_metric: 0.327058
Train Iter: 76020	Loss_d_metric: 0.325637
Train Iter: 76040	Loss_d_metric: 0.359639
Train Iter: 76060	Loss_d_metric: 0.348767
Train Iter: 76080	Loss_d_metric: 0.322684
Train Iter: 76100	Loss_d_metric: 0.318255
Train Iter: 76120	Loss_d_metric: 0.389192
Train Iter: 76140	Loss_d_metric: 0.377732
Train Iter: 76160	Loss_d_metric: 0.350685
Train Iter: 76180	Loss_d_metric: 0.326623
Train Iter: 76200	Loss_d_metric: 0.346598
Train Iter: 76220	Loss_d_metric: 0.349131
Train Iter: 76240	Loss_d_metric: 0.329846
Train Iter: 76260	Loss_d_metric: 0.348795
Train Iter: 76280	Loss_d_metric: 0.364047
Train Iter: 76300	Loss_d_metric: 0.309741
Train Iter: 76320	Loss_d_metric: 0.327695
Train Iter: 76340	Loss_d_metric: 0.352686
Train Iter: 76360	Loss_d_metric: 0.404536
Train Iter: 76380	Loss_d_metric: 0.393528
Train Iter: 76400	Loss_d_metric: 0.378238
Train Iter: 76420	Loss_d_metric: 0.360131
Train Iter: 76440	Loss_d_metric: 0.354128
Train Iter: 76460	Loss_d_metric: 0.330666
Train Iter: 76480	Loss_d_metric: 0.406051
Train Iter: 76500	Loss_d_metric: 0.404510
Train Iter: 76520	Loss_d_metric: 0.370581
Train Iter: 76540	Loss_d_metric: 0.354643
Train Iter: 76560	Loss_d_metric: 0.310862
Train Iter: 76580	Loss_d_metric: 0.337836
Train Iter: 76600	Loss_d_metric: 0.347700
Train Iter: 76620	Loss_d_metric: 0.346797
Train Iter: 76640	Loss_d_metric: 0.386362
Train Iter: 76660	Loss_d_metric: 0.359142
Train Iter: 76680	Loss_d_metric: 0.274902
Train Iter: 76700	Loss_d_metric: 0.333580
Train Iter: 76720	Loss_d_metric: 0.338219
Train Iter: 76740	Loss_d_metric: 0.367428
Train Iter: 76760	Loss_d_metric: 0.386056
Train Iter: 76780	Loss_d_metric: 0.335948
Train Iter: 76800	Loss_d_metric: 0.386959
Train Iter: 76820	Loss_d_metric: 0.380504
Train Iter: 76840	Loss_d_metric: 0.395246
Train Iter: 76860	Loss_d_metric: 0.374742
Train Iter: 76880	Loss_d_metric: 0.372982
Train Iter: 76900	Loss_d_metric: 0.413929
Train Iter: 76920	Loss_d_metric: 0.317224
Train Iter: 76940	Loss_d_metric: 0.319869
Train Iter: 76960	Loss_d_metric: 0.337568
Train Iter: 76980	Loss_d_metric: 0.365671
Train Iter: 77000	Loss_d_metric: 0.412133
Train Iter: 77020	Loss_d_metric: 0.322762
Train Iter: 77040	Loss_d_metric: 0.347858
Train Iter: 77060	Loss_d_metric: 0.376280
Train Iter: 77080	Loss_d_metric: 0.365719
Train Iter: 77100	Loss_d_metric: 0.387730
Train Iter: 77120	Loss_d_metric: 0.355432
Train Iter: 77140	Loss_d_metric: 0.338150
Train Iter: 77160	Loss_d_metric: 0.430512
Train Iter: 77180	Loss_d_metric: 0.398824
Train Iter: 77200	Loss_d_metric: 0.329597
Train Iter: 77220	Loss_d_metric: 0.364775
Train Iter: 77240	Loss_d_metric: 0.358029
Train Iter: 77260	Loss_d_metric: 0.370646
Train Iter: 77280	Loss_d_metric: 0.399667
Train Iter: 77300	Loss_d_metric: 0.365965
Train Iter: 77320	Loss_d_metric: 0.353501
Train Iter: 77340	Loss_d_metric: 0.359840
Train Iter: 77360	Loss_d_metric: 0.337064
Train Iter: 77380	Loss_d_metric: 0.321898
Train Iter: 77400	Loss_d_metric: 0.374674
Train Iter: 77420	Loss_d_metric: 0.284864
Train Iter: 77440	Loss_d_metric: 0.345320
Train Iter: 77460	Loss_d_metric: 0.336617
Train Iter: 77480	Loss_d_metric: 0.389883
Train Iter: 77500	Loss_d_metric: 0.363717
Train Iter: 77520	Loss_d_metric: 0.337372
Train Iter: 77540	Loss_d_metric: 0.335061
Train Iter: 77560	Loss_d_metric: 0.304978
Train Iter: 77580	Loss_d_metric: 0.407058
Train Iter: 77600	Loss_d_metric: 0.374076
Train Iter: 77620	Loss_d_metric: 0.327876
Train Iter: 77640	Loss_d_metric: 0.387543
Train Iter: 77660	Loss_d_metric: 0.335719
Train Iter: 77680	Loss_d_metric: 0.307630
Train Iter: 77700	Loss_d_metric: 0.375924
Train Iter: 77720	Loss_d_metric: 0.368835
Train Iter: 77740	Loss_d_metric: 0.371742
Train Iter: 77760	Loss_d_metric: 0.332584
Train Iter: 77780	Loss_d_metric: 0.345926
Train Iter: 77800	Loss_d_metric: 0.350398
Train Iter: 77820	Loss_d_metric: 0.309993
Train Iter: 77840	Loss_d_metric: 0.341767
Train Iter: 77860	Loss_d_metric: 0.347616
Train Iter: 77880	Loss_d_metric: 0.351584
Train Iter: 77900	Loss_d_metric: 0.367221
Train Iter: 77920	Loss_d_metric: 0.373392
Train Iter: 77940	Loss_d_metric: 0.362912
Train Iter: 77960	Loss_d_metric: 0.338756
Train Iter: 77980	Loss_d_metric: 0.356424

**** TESTING WITH val ***
